"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00002713","Corrine Brown (D-Fla)","-42998","0","-21499","2005","H","Center for Responsive Politics",""
"N00024870","Linda Sanchez (D-Calif)","-50000","-15001","-32500","2005","H","Center for Responsive Politics",""
"N00003476","Ron Lewis (R-Ky)","-210986","137999","-36493","2005","H","Center for Responsive Politics",""
"N00001849","Albert R. Wynn (D-Md)","-63999","-10001","-37000","2005","H","Center for Responsive Politics",""
"N00002630","Charles W. Norwood (R-Ga)","-584994","503998","-40498","2005","H","Center for Responsive Politics",""
"N00003897","John Hostettler (R-Ind)","-142992","60997","-40997","2005","H","Center for Responsive Politics",""
"N00024862","Geoff Davis (R-Ky)","-181993","96999","-42497","2005","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr. (D-Mich)","-99996","12998","-43499","2005","H","Center for Responsive Politics",""
"N00002905","Robert Wexler (D-Fla)","-65000","-25001","-45000","2005","H","Center for Responsive Politics",""
"N00005960","Charlie A. Gonzalez (D-Texas)","-149998","59997","-45000","2005","H","Center for Responsive Politics",""
"N00009570","Artur Davis (D-Ala)","-214999","124998","-45000","2005","H","Center for Responsive Politics",""
"N00001669","Joseph R. Biden Jr. (D-Del)","-306984","211997","-47493","2005","S","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","-112998","-10002","-61500","2005","H","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","-249999","119997","-65001","2005","H","Center for Responsive Politics",""
"N00025093","Brad Miller (D-NC)","-285992","109998","-87997","2005","H","Center for Responsive Politics",""
"N00001535","Curt Weldon (R-Pa)","-161996","-29002","-95499","2005","H","Center for Responsive Politics",""
"N00007099","Ken Calvert (R-Calif)","-3799990","3599996","-99997","2005","H","Center for Responsive Politics",""
"N00004196","Bart Stupak (D-Mich)","-761995","519997","-120999","2005","H","Center for Responsive Politics",""
"N00024773","Stephanie Herseth (D-So Dak)","-198999","-65003","-132001","2005","H","Center for Responsive Politics",""
"N00007089","Joe Baca (D-Calif)","-261996","-64001","-162998","2005","H","Center for Responsive Politics",""
"N00026148","Louis B Gohmert, Jr (R-Texas)","-250000","-100001","-175000","2005","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","-332993","-66002","-199497","2005","H","Center for Responsive Politics",""
"N00001082","Edolphus Towns (D-NY)","-478993","-60002","-269497","2005","H","Center for Responsive Politics",""
"N00001102","Nydia M. Velazquez (D-NY)","-4483997","3814998","-334499","2005","H","Center for Responsive Politics",""
"N00026431","John Salazar (D-Colo)","-4747997","3714994","-516501","2005","H","Center for Responsive Politics",""
"N00005892","Tom DeLay (R-Texas)","-1999996","-834005","-1417000","2005","H","Center for Responsive Politics",""
"N00002884","Alcee L. Hastings (D-Fla)","-7348999","-2115006","-4732002","2005","H","Center for Responsive Politics",""
