"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00029273","Aaron Schock (R-Ill)","-880811","1169184","144186","2011","H","Center for Responsive Politics",""
"N00029562","Ben R. Lujan (D-NM)","16003","264999","140501","2011","H","Center for Responsive Politics",""
"N00006882","Buck Mckeon (R-Calif)","85002","190000","137501","2011","H","Center for Responsive Politics",""
"N00033316","Joaquin Castro (D-Texas)","-19997","284998","132500","2011","H","Center for Responsive Politics",""
"N00033630","Richard Hudson (R-NC)","35002","225999","130500","2011","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","3013","256999","130006","2011","H","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","49007","210000","129503","2011","S","Center for Responsive Politics",""
"N00028986","Paul Broun Jr (R-Ga)","16016","240000","128008","2011","H","Center for Responsive Politics",""
"N00011971","Dan Lungren (R-Calif)","65003","190000","127501","2011","H","Center for Responsive Politics",""
"N00000153","Richard E. Neal (D-Mass)","67010","186000","126505","2011","H","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-198996","449998","125501","2011","H","Center for Responsive Politics",""
"N00002356","Mike McIntyre (D-NC)","67006","182000","124503","2011","H","Center for Responsive Politics",""
"N00001817","C. W. Bill Young (R-Fla)","66003","165000","115501","2011","H","Center for Responsive Politics",""
"N00031696","Mike Lee (R-Utah)","52004","170000","111002","2011","S","Center for Responsive Politics",""
"N00030780","Cory Gardner (R-Colo)","-34984","249999","107507","2011","H","Center for Responsive Politics",""
"N00025093","Brad Miller (D-NC)","22044","191000","106522","2011","H","Center for Responsive Politics",""
"N00024862","Geoff Davis (R-Ky)","46004","165000","105502","2011","H","Center for Responsive Politics",""
"N00026961","Yvette D. Clarke (D-NY)","35007","175000","105003","2011","H","Center for Responsive Politics",""
"N00032022","Kristi Noem (R-SD)","-464992","674999","105003","2011","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","34006","170000","102003","2011","S","Center for Responsive Politics",""
"N00007232","Lois Capps (D-Calif)","-3976987","4172999","98006","2011","H","Center for Responsive Politics",""
"N00030670","Todd Young (R-Ind)","-489995","684998","97501","2011","H","Center for Responsive Politics",""
"N00031857","Steve Womack (R-Ark)","-115993","309999","97003","2011","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","33006","146000","89503","2011","H","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","11011","165000","88005","2011","H","Center for Responsive Politics",""
"N00009719","Todd Platts (R-Pa)","10016","156000","83008","2011","H","Center for Responsive Politics",""
"N00030418","Gregorio Sablan (D-MP)","5006","159999","82502","2011","H","Center for Responsive Politics",""
"N00003765","Mike Pence (R-Ind)","10014","154000","82007","2011","H","Center for Responsive Politics",""
"N00031777","Tom Marino (R-Pa)","-411992","574998","81503","2011","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","30004","102000","66002","2011","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","8009","121000","64504","2011","H","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","61515","61515","61515","2011","H","Center for Responsive Politics",""
"N00029835","Martin Heinrich (D-NM)","-243983","349999","53008","2011","S","Center for Responsive Politics",""
"N00027467","Timothy J. Walz (D-Minn)","-265991","369996","52002","2011","H","Center for Responsive Politics",""
"N00029736","Glenn Thompson (R-Pa)","-148997","249998","50500","2011","H","Center for Responsive Politics",""
"N00008028","Sam Johnson (R-Texas)","17003","80000","48501","2011","H","Center for Responsive Politics",""
"N00006806","Janice Hahn (D-Calif)","17003","80000","48501","2011","H","Center for Responsive Politics",""
"N00002674","Sanford D. Bishop Jr (D-Ga)","-180990","261998","40504","2011","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","16002","65000","40501","2011","S","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","16002","65000","40501","2011","H","Center for Responsive Politics",""
"N00033508","Eric Swalwell (D-Calif)","16002","65000","40501","2011","H","Center for Responsive Politics",""
"N00031265","Robert Hurt (R-Va)","-79993","159998","40002","2011","H","Center for Responsive Politics",""
"N00005960","Charlie A. Gonzalez (D-Texas)","-198995","275997","38501","2011","H","Center for Responsive Politics",""
"N00033532","James Bridenstine (R-Okla)","-138994","214999","38002","2011","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","15483","57480","36481","2011","H","Center for Responsive Politics",""
"N00013847","John Sullivan (R-Okla)","15001","50000","32500","2011","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","-234998","299999","32500","2011","S","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","15001","50000","32500","2011","H","Center for Responsive Politics",""
"N00034746","Ron DeSantis (R-Fla)","-41992","104999","31503","2011","H","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","1002","55000","28001","2011","H","Center for Responsive Politics",""
"N00030184","Cedric Richmond (D-La)","-47994","102998","27502","2011","H","Center for Responsive Politics",""
"N00007089","Joe Baca (D-Calif)","3004","46000","24502","2011","H","Center for Responsive Politics",""
"N00033839","Marc Veasey (D-Texas)","-83984","124999","20507","2011","H","Center for Responsive Politics",""
"N00012539","Mark Kirk (R-Ill)","2002","33000","17501","2011","S","Center for Responsive Politics",""
"N00006067","Silvestre Reyes (D-Texas)","2002","30000","16001","2011","H","Center for Responsive Politics",""
"N00002472","Jim DeMint (R-SC)","2002","30000","16001","2011","S","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","2002","30000","16001","2011","H","Center for Responsive Politics",""
"N00028091","Carol Shea-Porter (D-NH)","2002","30000","16001","2011","H","Center for Responsive Politics",""
"N00030581","Mike Quigley (D-Ill)","-49998","70998","10500","2011","H","Center for Responsive Politics",""
"N00026926","Jerry McNerney (D-Calif)","1003","17000","9001","2011","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","1002","16000","8501","2011","H","Center for Responsive Politics",""
"N00027848","Hank Johnson (D-Ga)","1001","15000","8000","2011","H","Center for Responsive Politics",""
"N00030196","Paul Tonko (D-NY)","1001","15000","8000","2011","H","Center for Responsive Politics",""
"N00031559","Jaime Herrera Beutler (R-Wash)","1001","15000","8000","2011","H","Center for Responsive Politics",""
"N00031104","Randy Hultgren (R-Ill)","1001","15000","8000","2011","H","Center for Responsive Politics",""
"N00031887","David Rivera (R-Fla)","-148998","164999","8000","2011","H","Center for Responsive Politics",""
"N00027566","Christopher S. Murphy (D-Conn)","-79994","94998","7502","2011","S","Center for Responsive Politics",""
"N00028257","Keith Ellison (D-Minn)","-12994","24000","5503","2011","H","Center for Responsive Politics",""
"N00002713","Corrine Brown (D-Fla)","-12998","20000","3501","2011","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","3","3000","1501","2011","H","Center for Responsive Politics",""
"N00029258","Duncan D. Hunter (R-Calif)","0","0","0","2011","H","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","0","0","0","2011","H","Center for Responsive Politics",""
"N00030880","Trey Gowdy (R-SC)","-249999","249999","0","2011","H","Center for Responsive Politics",""
"N00004118","Deborah Ann Stabenow (D-Mich)","0","0","0","2011","S","Center for Responsive Politics",""
"N00004614","Kevin Cramer (R-ND)","0","0","0","2011","H","Center for Responsive Politics",""
"N00001171","Gregory W. Meeks (D-NY)","0","0","0","2011","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr (D-Mo)","0","0","0","2011","H","Center for Responsive Politics",""
"N00031502","Kevin Yoder (R-Kan)","-149992","144997","-2497","2011","H","Center for Responsive Politics",""
"N00031297","Tim Griffin (R-Ark)","-92993","74998","-8997","2011","H","Center for Responsive Politics",""
"N00001003","Eliot L. Engel (D-NY)","-230994","209998","-10498","2011","H","Center for Responsive Politics",""
"N00004723","Joe Walsh (R-Ill)","-60995","35999","-12498","2011","H","Center for Responsive Politics",""
"N00009660","Steve Scalise (R-La)","-61996","20999","-20498","2011","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","-96995","35999","-30498","2011","H","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","-63999","-10001","-37000","2011","H","Center for Responsive Politics",""
"N00030612","Marco Rubio (R-Fla)","-371985","296998","-37493","2011","S","Center for Responsive Politics",""
"N00030770","Rick Crawford (R-Ark)","-349999","269996","-40001","2011","H","Center for Responsive Politics",""
"N00029513","Andre Carson (D-Ind)","-95996","9999","-42998","2011","H","Center for Responsive Politics",""
"N00009824","David Wu (D-Ore)","-99999","9998","-45000","2011","H","Center for Responsive Politics",""
"N00027891","Dan Maffei (D-NY)","-97998","-2","-49000","2011","H","Center for Responsive Politics",""
"N00031377","Raul Labrador (R-Idaho)","-145995","15997","-64999","2011","H","Center for Responsive Politics",""
"N00033983","Kyrsten Sinema (D-Ariz)","-100000","-30002","-65001","2011","H","Center for Responsive Politics",""
"N00030967","Sean P. Duffy (R-Wis)","-144995","9998","-67498","2011","H","Center for Responsive Politics",""
"N00013345","Steve Israel (D-NY)","-179998","14997","-82500","2011","H","Center for Responsive Politics",""
"N00026148","Louis B. Gohmert Jr (R-Texas)","-115000","-60001","-87500","2011","H","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","-438986","201997","-118494","2011","H","Center for Responsive Politics",""
"N00028133","Douglas L. Lamborn (R-Colo)","-277992","39998","-118997","2011","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr (D-Mich)","-199999","-40003","-120001","2011","H","Center for Responsive Politics",""
"N00001102","Nydia M. Velazquez (D-NY)","-4248997","3954998","-146999","2011","H","Center for Responsive Politics",""
"N00031513","Renee Ellmers (R-NC)","-446994","109998","-168498","2011","H","Center for Responsive Politics",""
"N00004933","Ray LaHood","-507992","104993","-201499","2011","E","Center for Responsive Politics",""
"N00004558","Collin C. Peterson (D-Minn)","-495995","9998","-242998","2011","H","Center for Responsive Politics",""
"N00029112","Laura Richardson (D-Calif)","-1213985","543996","-334994","2011","H","Center for Responsive Politics",""
"N00031141","Steve Fincher (R-Tenn)","-1149999","204995","-472502","2011","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","-5170947","789995","-2190476","2011","H","Center for Responsive Politics",""
"N00002884","Alcee L. Hastings (D-Fla)","-7348999","-2115006","-4732002","2011","H","Center for Responsive Politics",""
"N00033367","David Valadao (R-Calif)","-35599998","-2400007","-19000002","2011","H","Center for Responsive Politics",""
