"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00025025","Jim Gerlach (R-Pa)","63007","245000","154003","2012","H","Center for Responsive Politics",""
"N00009738","John Culberson (R-Texas)","-579996","880998","150501","2012","H","Center for Responsive Politics",""
"N00007151","Dana Rohrabacher (R-Calif)","-448997","749998","150500","2012","H","Center for Responsive Politics",""
"N00033316","Joaquin Castro (D-Texas)","51002","249999","150500","2012","H","Center for Responsive Politics",""
"N00030418","Gregorio Sablan (D-MP)","62006","230000","146003","2012","H","Center for Responsive Politics",""
"N00033638","Steven Horsford (D-Nev)","29015","260000","144507","2012","H","Center for Responsive Politics",""
"N00031777","Tom Marino (R-Pa)","-304550","587442","141446","2012","H","Center for Responsive Politics",""
"N00035215","Robin Kelly (D-Ill)","91495","190490","140992","2012","H","Center for Responsive Politics",""
"N00025175","Michael R. Turner (R-Ohio)","-992","279998","139503","2012","H","Center for Responsive Politics",""
"N00034453","Derek Kilmer (D-Wash)","57143","220131","138637","2012","H","Center for Responsive Politics",""
"N00011971","Dan Lungren (R-Calif)","66004","205000","135502","2012","H","Center for Responsive Politics",""
"N00030780","Cory Gardner (R-Colo)","-20984","284999","132007","2012","H","Center for Responsive Politics",""
"N00009918","Patrick Leahy (D-Vt)","49007","210000","129503","2012","S","Center for Responsive Politics",""
"N00031265","Robert Hurt (R-Va)","21008","224999","123003","2012","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr (D-Mo)","55006","175000","115003","2012","H","Center for Responsive Politics",""
"N00013820","Chris Van Hollen (D-Md)","47006","181000","114003","2012","H","Center for Responsive Politics",""
"N00012942","Betty McCollum (D-Minn)","25011","200000","112505","2012","H","Center for Responsive Politics",""
"N00006882","Buck Mckeon (R-Calif)","52005","171000","111502","2012","H","Center for Responsive Politics",""
"N00031696","Mike Lee (R-Utah)","52004","170000","111002","2012","S","Center for Responsive Politics",""
"N00009719","Todd Platts (R-Pa)","24016","191000","107508","2012","H","Center for Responsive Politics",""
"N00002356","Mike McIntyre (D-NC)","46006","167000","106503","2012","H","Center for Responsive Politics",""
"N00026961","Yvette D. Clarke (D-NY)","35007","175000","105003","2012","H","Center for Responsive Politics",""
"N00007232","Lois Capps (D-Calif)","-3976987","4172999","98006","2012","H","Center for Responsive Politics",""
"N00027467","Timothy J. Walz (D-Minn)","-216991","409997","96503","2012","H","Center for Responsive Politics",""
"N00030926","Sandy Adams (R-Fla)","-61996","239997","89000","2012","H","Center for Responsive Politics",""
"N00028133","Douglas L. Lamborn (R-Colo)","-162990","339998","88504","2012","H","Center for Responsive Politics",""
"N00009573","Jeff Flake (R-Ariz)","-198997","364999","83001","2012","S","Center for Responsive Politics",""
"N00027566","Christopher S. Murphy (D-Conn)","-29993","194998","82502","2012","S","Center for Responsive Politics",""
"N00032022","Kristi Noem (R-SD)","-478991","640999","81004","2012","H","Center for Responsive Politics",""
"N00005656","Joe Barton (R-Texas)","2004","154999","78501","2012","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","9009","135000","72004","2012","H","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-213997","354999","70501","2012","H","Center for Responsive Politics",""
"N00030670","Todd Young (R-Ind)","-496995","629998","66501","2012","H","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","64273","64273","64273","2012","H","Center for Responsive Politics",""
"N00002674","Sanford Bishop (D-Ga)","-167992","280998","56503","2012","H","Center for Responsive Politics",""
"N00001003","Eliot L. Engel (D-NY)","-166994","279998","56502","2012","H","Center for Responsive Politics",""
"N00008028","Sam Johnson (R-Texas)","17003","80000","48501","2012","H","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","16002","65000","40501","2012","H","Center for Responsive Politics",""
"N00033508","Eric Swalwell (D-Calif)","16002","65000","40501","2012","H","Center for Responsive Politics",""
"N00001102","Nydia M. Velazquez (D-NY)","2","80000","40001","2012","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","15003","52000","33501","2012","H","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","15001","50000","32500","2012","H","Center for Responsive Politics",""
"N00004118","Debbie Stabenow (D-Mich)","15001","50000","32500","2012","S","Center for Responsive Politics",""
"N00013847","John Sullivan (R-Okla)","15001","50000","32500","2012","H","Center for Responsive Politics",""
"N00031104","Randy Hultgren (R-Ill)","15001","50000","32500","2012","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","-41991","105999","32004","2012","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","16137","45134","30635","2012","H","Center for Responsive Politics",""
"N00030184","Cedric Richmond (D-La)","-47995","101998","27001","2012","H","Center for Responsive Politics",""
"N00007089","Joe Baca (D-Calif)","3004","46000","24502","2012","H","Center for Responsive Politics",""
"N00031640","Ann Marie Buerkle (R-NY)","3003","45000","24001","2012","H","Center for Responsive Politics",""
"N00026106","Debbie Wasserman Schultz (D-Fla)","-237987","279998","21005","2012","H","Center for Responsive Politics",""
"N00025280","Tim Ryan (D-Ohio)","2003","31000","16501","2012","H","Center for Responsive Politics",""
"N00028091","Carol Shea-Porter (D-NH)","2002","30000","16001","2012","H","Center for Responsive Politics",""
"N00006067","Silvestre Reyes (D-Texas)","2002","30000","16001","2012","H","Center for Responsive Politics",""
"N00003572","Dennis Kucinich (D-Ohio)","-248995","267999","9502","2012","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","1001","16000","8500","2012","S","Center for Responsive Politics",""
"N00005918","Steve Stockman (R-Texas)","1001","15000","8000","2012","H","Center for Responsive Politics",""
"N00002083","Jim Moran (D-Va)","1001","15000","8000","2012","H","Center for Responsive Politics",""
"N00027848","Hank Johnson (D-Ga)","1001","15000","8000","2012","H","Center for Responsive Politics",""
"N00031559","Jaime Herrera Beutler (R-Wash)","1001","15000","8000","2012","H","Center for Responsive Politics",""
"N00031216","Luis Antonio Rivera (D-Fla)","-148998","164999","8000","2012","H","Center for Responsive Politics",""
"N00029513","Andre Carson (D-Ind)","-44995","59999","7502","2012","H","Center for Responsive Politics",""
"N00028257","Keith Ellison (D-Minn)","-12993","25000","6003","2012","H","Center for Responsive Politics",""
"N00002713","Corrine Brown (D-Fla)","-12998","20000","3501","2012","H","Center for Responsive Politics",""
"N00030196","Paul Tonko (D-NY)","1","1000","500","2012","H","Center for Responsive Politics",""
"N00029258","Duncan D. Hunter (R-Calif)","0","0","0","2012","H","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","0","0","0","2012","H","Center for Responsive Politics",""
"N00001171","Gregory W. Meeks (D-NY)","0","0","0","2012","H","Center for Responsive Politics",""
"N00035854","Curt Clawson","0","0","0","2012","H","Center for Responsive Politics",""
"N00027891","Dan Maffei (D-NY)","-81995","65998","-7998","2012","H","Center for Responsive Politics",""
"N00009660","Steve Scalise (R-La)","-60996","34999","-12998","2012","H","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","-47998","14999","-16499","2012","H","Center for Responsive Politics",""
"N00033532","James Bridenstine (R-Okla)","-174145","129849","-22148","2012","H","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","-48999","-1","-24500","2012","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","-96995","35999","-30498","2012","H","Center for Responsive Politics",""
"N00030581","Mike Quigley (D-Ill)","-99999","34998","-32500","2012","H","Center for Responsive Politics",""
"N00033983","Kyrsten Sinema (D-Ariz)","-50000","-15001","-32500","2012","H","Center for Responsive Politics",""
"N00031297","Tim Griffin (R-Ark)","-95996","29998","-32999","2012","H","Center for Responsive Politics",""
"N00003758","Julia Carson (D-Ind)","-94995","24999","-34998","2012","H","Center for Responsive Politics",""
"N00034746","Ron DeSantis (R-Fla)","-63998","-9001","-36499","2012","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr (D-Mich)","-65000","-25001","-45000","2012","H","Center for Responsive Politics",""
"N00013345","Steve Israel (D-NY)","-99999","-10001","-55000","2012","H","Center for Responsive Politics",""
"N00031377","Raul Labrador (R-Idaho)","-144994","30997","-56998","2012","H","Center for Responsive Politics",""
"N00031502","Kevin Yoder (R-Kan)","-363991","244995","-59498","2012","H","Center for Responsive Politics",""
"N00004723","Joe Walsh (R-Ill)","-112998","-30001","-71499","2012","H","Center for Responsive Politics",""
"N00009571","Mike Ross (D-Ark)","-219997","39999","-89999","2012","H","Center for Responsive Politics",""
"N00030967","Sean P. Duffy (R-Wis)","-194995","-5003","-99999","2012","H","Center for Responsive Politics",""
"N00031513","Renee Ellmers (R-NC)","-397994","194998","-101498","2012","H","Center for Responsive Politics",""
"N00002147","Bobby Scott (D-Va)","-290945","-19001","-154973","2012","H","Center for Responsive Politics",""
"N00026148","Louis B. Gohmert Jr (R-Texas)","-215000","-110002","-162501","2012","H","Center for Responsive Politics",""
"N00030770","Rick Crawford (R-Ark)","-230000","-120002","-175001","2012","H","Center for Responsive Politics",""
"N00029112","Laura Richardson (D-Calif)","-928989","441995","-243497","2012","H","Center for Responsive Politics",""
"N00001669","Joseph R. Biden Jr (D)","-875972","319997","-277987","2012","E","Center for Responsive Politics",""
"N00031141","Steve Fincher (R-Tenn)","-1149999","204995","-472502","2012","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","-5287942","680995","-2303473","2012","H","Center for Responsive Politics",""
"N00002884","Alcee L. Hastings (D-Fla)","-7348999","-2115006","-4732002","2012","H","Center for Responsive Politics",""
"N00033367","David Valadao (R-Calif)","-24498997","164993","-12167002","2012","H","Center for Responsive Politics",""
