"cid","Name","MinValue","MaxValue","AvgValue","year","chamber","Origin","Source"
"N00002356","Mike McIntyre (D-NC)","46006","167000","106503","2013","H","Center for Responsive Politics",""
"N00027658","Kirsten Gillibrand (D-NY)","46004","165000","105502","2013","S","Center for Responsive Politics",""
"N00027523","Albio Sires (D-NJ)","33005","145000","89002","2013","H","Center for Responsive Politics",""
"N00032022","Kristi Noem (R-SD)","-477991","654999","88504","2013","H","Center for Responsive Politics",""
"N00033638","Steven Horsford (D-Nev)","11011","165000","88005","2013","H","Center for Responsive Politics",""
"N00007248","Devin Nunes (R-Calif)","51002","115000","83001","2013","H","Center for Responsive Politics",""
"N00001813","Jose E. Serrano (D-NY)","50001","100000","75000","2013","H","Center for Responsive Politics",""
"N00012460","William L. Clay Jr (D-Mo)","20006","125000","72503","2013","H","Center for Responsive Politics",""
"N00030670","Todd Young (R-Ind)","-496995","629998","66501","2013","H","Center for Responsive Politics",""
"N00001003","Eliot L. Engel (D-NY)","-165993","294998","64502","2013","H","Center for Responsive Politics",""
"N00009816","Chris Smith (R-NJ)","62606","62606","62606","2013","H","Center for Responsive Politics",""
"N00028249","Donna Edwards (D-Md)","7008","106000","56504","2013","H","Center for Responsive Politics",""
"N00031129","James Lankford (R-Okla)","-16995","129999","56502","2013","S","Center for Responsive Politics",""
"N00029632","Gregg Harper (R-Miss)","-248997","349998","50500","2013","H","Center for Responsive Politics",""
"N00002674","Sanford Bishop (D-Ga)","-168993","265998","48502","2013","H","Center for Responsive Politics",""
"N00008028","Sam Johnson (R-Texas)","17003","80000","48501","2013","H","Center for Responsive Politics",""
"N00031502","Kevin Yoder (R-Kan)","-263990","359996","48003","2013","H","Center for Responsive Politics",""
"N00035431","Seth Moulton (D-MA)","-74989","169998","47504","2013","H","Center for Responsive Politics",""
"N00025292","Rob Bishop (R-Utah)","16002","65000","40501","2013","H","Center for Responsive Politics",""
"N00026368","Tim Walberg (R-Mich)","5005","75000","40002","2013","H","Center for Responsive Politics",""
"N00002577","John Lewis (D-Ga)","5005","75000","40002","2013","H","Center for Responsive Politics",""
"N00001821","Steny H. Hoyer (D-Md)","15003","52000","33501","2013","H","Center for Responsive Politics",""
"N00004118","Debbie Stabenow (D-Mich)","15001","50000","32500","2013","S","Center for Responsive Politics",""
"N00031559","Jaime Herrera Beutler (R-Wash)","15001","50000","32500","2013","H","Center for Responsive Politics",""
"N00032243","Jody B. Hice (R-GA)","-169997","234998","32500","2013","H","Center for Responsive Politics",""
"N00031104","Randy Hultgren (R-Ill)","15001","50000","32500","2013","H","Center for Responsive Politics",""
"N00013823","Mark Pryor (D-Ark)","4004","60000","32002","2013","S","Center for Responsive Politics",""
"N00000939","Jerrold Nadler (D-NY)","1002","55000","28001","2013","H","Center for Responsive Politics",""
"N00030184","Cedric Richmond (D-La)","-47995","101998","27001","2013","H","Center for Responsive Politics",""
"N00028257","Keith Ellison (D-Minn)","3006","48000","25503","2013","H","Center for Responsive Politics",""
"N00035934","John Katko (R-NY)","3003","45000","24001","2013","H","Center for Responsive Politics",""
"N00035686","John Walsh (D-Mont)","-83997","119997","18000","2013","S","Center for Responsive Politics",""
"N00029513","Andre Carson (D-Ind)","-32996","65999","16501","2013","H","Center for Responsive Politics",""
"N00003758","Julia Carson (D-Ind)","-32996","65999","16501","2013","H","Center for Responsive Politics",""
"N00027060","Brian M. Higgins (D-NY)","-44993","61999","8503","2013","H","Center for Responsive Politics",""
"N00008122","Eddie Bernice Johnson (D-Texas)","1002","16000","8501","2013","H","Center for Responsive Politics",""
"N00005918","Steve Stockman (R-Texas)","1001","15000","8000","2013","H","Center for Responsive Politics",""
"N00027848","Hank Johnson (D-Ga)","1001","15000","8000","2013","H","Center for Responsive Politics",""
"N00028091","Carol Shea-Porter (D-NH)","1001","15000","8000","2013","H","Center for Responsive Politics",""
"N00033316","Joaquin Castro (D-Texas)","-33998","49999","8000","2013","H","Center for Responsive Politics",""
"N00035927","Kathleen Rice (D-NY)","1001","15000","8000","2013","H","Center for Responsive Politics",""
"N00002713","Corrine Brown (D-Fla)","-12998","20000","3501","2013","H","Center for Responsive Politics",""
"N00001171","Gregory W. Meeks (D-NY)","0","0","0","2013","H","Center for Responsive Politics",""
"N00035451","Alma Adams (D-NC)","0","0","0","2013","H","Center for Responsive Politics",""
"N00029258","Duncan D. Hunter (R-Calif)","0","0","0","2013","H","Center for Responsive Politics",""
"N00026914","Gwen Moore (D-Wis)","0","0","0","2013","H","Center for Responsive Politics",""
"N00030196","Paul Tonko (D-NY)","0","0","0","2013","H","Center for Responsive Politics",""
"N00030770","Rick Crawford (R-Ark)","0","0","0","2013","H","Center for Responsive Politics",""
"N00031297","Tim Griffin (R-Ark)","-92993","74998","-8997","2013","H","Center for Responsive Politics",""
"N00036107","Norma Torres (D-CA)","-299996","276998","-11499","2013","H","Center for Responsive Politics",""
"N00009660","Steve Scalise (R-La)","-60996","34999","-12998","2013","H","Center for Responsive Politics",""
"N00027891","Dan Maffei (D-NY)","-82995","51998","-15498","2013","H","Center for Responsive Politics",""
"N00006863","Tom McClintock (R-Calif)","-95995","49999","-22998","2013","H","Center for Responsive Politics",""
"N00025337","Mario Diaz-Balart (R-Fla)","-48999","-1","-24500","2013","H","Center for Responsive Politics",""
"N00033508","Eric Swalwell (D-Calif)","-82997","29999","-26499","2013","H","Center for Responsive Politics",""
"N00033281","Tulsi Gabbard (D-Hawaii)","-95994","31998","-31998","2013","H","Center for Responsive Politics",""
"N00033983","Kyrsten Sinema (D-Ariz)","-50000","-15001","-32500","2013","H","Center for Responsive Politics",""
"N00035347","Barry Loudermilk (R-GA)","-83998","14999","-34499","2013","H","Center for Responsive Politics",""
"N00034746","Ron DeSantis (R-Fla)","-63998","-9001","-36499","2013","H","Center for Responsive Politics",""
"N00031377","Raul Labrador (R-Idaho)","-143994","44997","-49498","2013","H","Center for Responsive Politics",""
"N00033549","Mark Pocan (D-Wis)","-100000","-30002","-65001","2013","H","Center for Responsive Politics",""
"N00030581","Mike Quigley (D-Ill)","-149999","19997","-65001","2013","H","Center for Responsive Politics",""
"N00035311","Bradley Walker (R-NC)","-133998","-2","-67000","2013","H","Center for Responsive Politics",""
"N00013345","Steve Israel (D-NY)","-134999","-15002","-75000","2013","H","Center for Responsive Politics",""
"N00025464","Rodney Alexander (R-La)","-647993","480996","-83498","2013","H","Center for Responsive Politics",""
"N00030967","Sean P. Duffy (R-Wis)","-229994","29996","-99999","2013","H","Center for Responsive Politics",""
"N00033532","James Bridenstine (R-Okla)","-232997","-20001","-126499","2013","H","Center for Responsive Politics",""
"N00026148","Louis B. Gohmert Jr (R-Texas)","-230000","-120002","-175001","2013","H","Center for Responsive Politics",""
"N00004029","John Conyers Jr (D-Mich)","-265000","-110001","-187500","2013","H","Center for Responsive Politics",""
"N00031513","Renee Ellmers (R-NC)","-477995","-15002","-246498","2013","H","Center for Responsive Politics",""
"N00026722","Francisco Canseco (R-Texas)","-750974","195997","-277488","2013","H","Center for Responsive Politics",""
"N00006008","Ruben Hinojosa (D-Texas)","-5045927","1314995","-1865466","2013","H","Center for Responsive Politics",""
"N00026631","Jeff Fortenberry (R-Neb)","-4445993","359998","-2042997","2013","H","Center for Responsive Politics",""
"N00026790","Emanuel Cleaver (D-Mo)","-4637988","54998","-2291495","2013","H","Center for Responsive Politics",""
"N00002884","Alcee L. Hastings (D-Fla)","-7348999","-2115006","-4732002","2013","H","Center for Responsive Politics",""
"N00033367","David Valadao (R-Calif)","-23998997","814993","-11592002","2013","H","Center for Responsive Politics",""
